Step,Normal_Reward_Eps_0,Normal_Reward_Eps_0.01,Normal_Reward_Eps_0.1,Binomial_Reward_Eps_0,Binomial_Reward_Eps_0.01,Binomial_Reward_Eps_0.1,Bernoulli_Reward_Eps_0,Bernoulli_Reward_Eps_0.01,Bernoulli_Reward_Eps_0.1,Normal_Opt_Eps_0,Normal_Opt_Eps_0.01,Normal_Opt_Eps_0.1,Binomial_Opt_Eps_0,Binomial_Opt_Eps_0.01,Binomial_Opt_Eps_0.1,Bernoulli_Opt_Eps_0,Bernoulli_Opt_Eps_0.01,Bernoulli_Opt_Eps_0.1
1071,1.5876897489020854,8.986762584356626,9.14741424794168,6.756,9.526,9.204,0.112,0.534,0.67,0.0,0.592,0.92,0.0,0.58,0.846,0.0,0.492,0.878
1072,1.6573997760755883,9.050251264815126,9.129052182281978,6.81,9.544,9.248,0.12,0.534,0.662,0.0,0.59,0.894,0.0,0.572,0.842,0.0,0.486,0.868
1073,1.6335703382518914,9.075811041299671,9.000891473218736,6.818,9.54,9.266,0.098,0.572,0.706,0.0,0.588,0.888,0.0,0.58,0.87,0.0,0.49,0.916
1074,1.5706733576676226,8.968340010524292,9.107544998506377,6.956,9.516,9.206,0.096,0.592,0.664,0.0,0.59,0.91,0.0,0.578,0.836,0.0,0.492,0.872
1075,1.546786203298349,8.970114517516517,9.238904341303108,6.882,9.548,9.376,0.094,0.56,0.744,0.0,0.592,0.928,0.0,0.58,0.864,0.0,0.49,0.916
1076,1.6005618332374747,9.059805528439997,9.094189713683784,6.74,9.452,9.33,0.112,0.59,0.678,0.0,0.59,0.906,0.0,0.578,0.866,0.0,0.488,0.9
1077,1.5253788235341346,8.968949244449536,9.107968437954941,6.996,9.404,9.288,0.078,0.556,0.728,0.0,0.588,0.888,0.0,0.572,0.864,0.0,0.484,0.908
1078,1.5781030089387194,9.037468802636445,9.192899936590083,6.908,9.512,9.27,0.08,0.56,0.74,0.0,0.588,0.906,0.0,0.578,0.856,0.0,0.49,0.89
1079,1.647769055144616,8.969306683830611,9.288416556227524,6.876,9.484,9.38,0.104,0.544,0.686,0.0,0.584,0.912,0.0,0.58,0.866,0.0,0.488,0.912
1080,1.5675075107467056,8.955724063651024,9.202512251850179,6.778,9.472,9.28,0.11,0.554,0.72,0.0,0.588,0.918,0.0,0.578,0.864,0.0,0.488,0.914
1081,1.543425897642337,9.020972984003802,9.2728551410146,6.826,9.546,9.198,0.106,0.574,0.714,0.0,0.592,0.928,0.0,0.58,0.84,0.0,0.492,0.868
1082,1.6334887919664964,9.04917056539204,9.111746026717983,6.764,9.472,9.46,0.118,0.582,0.718,0.0,0.588,0.896,0.0,0.584,0.862,0.0,0.49,0.898
1083,1.5592697443209727,9.039611875899395,9.125760235023494,6.886,9.506,9.296,0.092,0.584,0.688,0.0,0.584,0.908,0.0,0.584,0.868,0.0,0.494,0.912
1084,1.5348253863140582,8.969180106546728,9.160652240556258,6.814,9.538,9.274,0.114,0.562,0.702,0.0,0.59,0.89,0.0,0.58,0.85,0.0,0.492,0.886
1085,1.5711822204124637,9.036054981012645,9.120305022258123,6.852,9.538,9.278,0.086,0.58,0.694,0.0,0.594,0.922,0.0,0.584,0.856,0.0,0.496,0.886
1086,1.4881785446445726,9.104901846966008,9.113975641238001,6.918,9.538,9.254,0.114,0.574,0.678,0.0,0.588,0.93,0.0,0.582,0.852,0.0,0.496,0.894
1087,1.6302096591441015,9.044803586596782,9.199552193077324,6.884,9.528,9.388,0.094,0.562,0.692,0.0,0.584,0.912,0.0,0.578,0.868,0.0,0.498,0.906
1088,1.6038265446717137,9.023886933089903,9.16309540568867,6.862,9.442,9.254,0.098,0.576,0.718,0.0,0.584,0.904,0.0,0.574,0.86,0.0,0.488,0.894
1089,1.5718567212929369,9.071740157183164,9.074448262414347,6.806,9.448,9.29,0.098,0.572,0.688,0.0,0.588,0.92,0.0,0.572,0.862,0.0,0.492,0.892
1090,1.533208193155694,8.976373269104943,9.193103289887462,6.826,9.506,9.238,0.094,0.522,0.666,0.0,0.592,0.914,0.0,0.574,0.858,0.0,0.492,0.89
1091,1.5746732318268821,9.08589304989399,9.04298304983809,6.888,9.466,9.274,0.092,0.564,0.714,0.0,0.596,0.882,0.0,0.58,0.864,0.0,0.494,0.896
1092,1.5447507130490226,9.070101270108719,9.200738025552365,6.892,9.49,9.328,0.096,0.578,0.692,0.0,0.592,0.926,0.0,0.578,0.872,0.0,0.498,0.886
1093,1.579137967021013,9.034149641918539,9.053250676683637,6.802,9.46,9.44,0.102,0.558,0.698,0.0,0.596,0.894,0.0,0.582,0.902,0.0,0.49,0.928
1094,1.5782022577396468,9.058347835984204,9.300591210558027,6.884,9.584,9.324,0.092,0.574,0.718,0.0,0.594,0.918,0.0,0.582,0.87,0.0,0.5,0.914
1095,1.701457228023246,9.046511276622438,9.148482129056914,6.99,9.546,9.354,0.088,0.558,0.716,0.0,0.592,0.914,0.0,0.58,0.874,0.0,0.492,0.898
1096,1.5916151785293335,9.03546413909705,9.161655994921084,6.88,9.508,9.292,0.104,0.564,0.74,0.0,0.594,0.918,0.0,0.578,0.852,0.0,0.496,0.884
1097,1.5398437941856453,9.034496169516169,9.000557868998754,6.896,9.502,9.37,0.098,0.572,0.69,0.0,0.59,0.892,0.0,0.58,0.86,0.0,0.5,0.894
1098,1.5642617212664522,9.04123359624184,9.176434338551708,6.82,9.596,9.33,0.098,0.572,0.696,0.0,0.594,0.912,0.0,0.586,0.86,0.0,0.502,0.878
1099,1.4846010144804,9.040685650887129,9.080563045222092,6.926,9.488,9.408,0.088,0.52,0.684,0.0,0.594,0.904,0.0,0.584,0.876,0.0,0.498,0.912
1100,1.6292293466189105,9.1181715275991,9.091172751060492,6.86,9.52,9.068,0.092,0.576,0.692,0.0,0.6,0.918,0.0,0.58,0.85,0.0,0.5,0.892
1101,1.483054581082182,9.052643357058127,9.245312527193542,6.798,9.48,9.336,0.12,0.548,0.706,0.0,0.592,0.918,0.0,0.578,0.86,0.0,0.496,0.892
1102,1.6319150542535779,9.166417681218276,9.150249451676748,6.792,9.452,9.218,0.122,0.548,0.73,0.0,0.598,0.914,0.0,0.576,0.856,0.0,0.496,0.894
1103,1.5194969275350927,9.120162614993964,9.199750804644728,6.85,9.568,9.34,0.09,0.616,0.66,0.0,0.6,0.916,0.0,0.584,0.868,0.0,0.502,0.914
1104,1.5472675483957576,9.00952799907953,9.190195703168396,6.88,9.494,9.404,0.098,0.54,0.738,0.0,0.592,0.91,0.0,0.578,0.874,0.0,0.496,0.91
1105,1.6445221060593405,9.045544317801145,9.136071784469651,6.87,9.52,9.404,0.086,0.554,0.69,0.0,0.596,0.924,0.0,0.586,0.868,0.0,0.496,0.898
1106,1.578642503886282,8.971430985726075,9.138629642556477,6.864,9.522,9.288,0.084,0.572,0.692,0.0,0.596,0.902,0.0,0.584,0.86,0.0,0.494,0.888
1107,1.5803983376444397,9.082304992444094,9.237375064878565,6.938,9.478,9.352,0.11,0.56,0.714,0.0,0.596,0.916,0.0,0.584,0.872,0.0,0.494,0.898
1108,1.582395712141752,9.117371422949217,9.202457240770705,6.814,9.502,9.216,0.104,0.55,0.714,0.0,0.598,0.912,0.0,0.584,0.868,0.0,0.498,0.912
1109,1.542717700047408,9.02449853470613,9.223333094561081,6.806,9.57,9.224,0.094,0.592,0.712,0.0,0.59,0.924,0.0,0.588,0.858,0.0,0.5,0.902
1110,1.5392617755501234,9.050206328454976,9.002903923270104,6.898,9.526,9.154,0.086,0.544,0.718,0.0,0.598,0.888,0.0,0.586,0.842,0.0,0.502,0.884
1111,1.6705421412933164,9.123307193388282,9.263915094596074,6.77,9.458,9.384,0.104,0.54,0.722,0.0,0.602,0.912,0.0,0.582,0.878,0.0,0.502,0.906
1112,1.5351717994221779,9.091672477873843,9.098435480616224,6.794,9.558,9.422,0.112,0.572,0.706,0.0,0.606,0.902,0.0,0.586,0.882,0.0,0.5,0.9
1113,1.5498550217227665,9.09525381734986,9.149248550022888,6.938,9.558,9.214,0.066,0.572,0.722,0.0,0.606,0.91,0.0,0.584,0.856,0.0,0.5,0.886
1114,1.542005152819941,9.032446853339797,9.154102806251206,6.868,9.578,9.37,0.086,0.558,0.718,0.0,0.606,0.902,0.0,0.584,0.874,0.0,0.502,0.906
1115,1.5074577873596773,8.995264930818927,9.21236744099686,6.838,9.474,9.334,0.094,0.58,0.708,0.0,0.6,0.908,0.0,0.578,0.866,0.0,0.494,0.896
1116,1.453204798689403,9.063078383254368,9.080029254561156,6.96,9.506,9.226,0.09,0.55,0.666,0.0,0.6,0.892,0.0,0.58,0.862,0.0,0.5,0.898
1117,1.580382010694092,9.05024788996606,9.08383426332383,6.772,9.522,9.344,0.132,0.548,0.702,0.0,0.594,0.898,0.0,0.58,0.872,0.0,0.5,0.908
1118,1.5808656419116265,9.053739191118135,9.312116852688586,6.806,9.52,9.318,0.098,0.532,0.71,0.0,0.602,0.928,0.0,0.584,0.874,0.0,0.5,0.914
1119,1.5242247613916056,9.104748936315794,9.25861788594196,6.804,9.5,9.256,0.082,0.564,0.692,0.0,0.604,0.916,0.0,0.582,0.846,0.0,0.498,0.872
1120,1.4986312429921456,9.046953206349183,9.119502377651392,6.826,9.504,9.388,0.1,0.56,0.708,0.0,0.602,0.904,0.0,0.586,0.874,0.0,0.502,0.894
1121,1.59691153816286,8.981699024679115,9.00037879548992,6.946,9.502,9.4,0.092,0.57,0.714,0.0,0.6,0.894,0.0,0.584,0.86,0.0,0.498,0.884
1122,1.5084724920588137,9.032322896304935,9.13334952164728,6.84,9.524,9.288,0.106,0.56,0.712,0.0,0.6,0.906,0.0,0.59,0.87,0.0,0.498,0.9
1123,1.5690290939181073,9.075759635087977,8.936618523235058,6.812,9.512,9.368,0.116,0.576,0.73,0.0,0.608,0.89,0.0,0.584,0.864,0.0,0.502,0.892
1124,1.4996543341654498,9.038082393273182,9.301487902603888,6.91,9.528,9.226,0.098,0.574,0.688,0.0,0.602,0.934,0.0,0.582,0.854,0.0,0.504,0.886
1125,1.5177749459011072,9.016609154804613,9.21457115837461,6.764,9.488,9.416,0.134,0.582,0.75,0.0,0.604,0.924,0.0,0.584,0.88,0.0,0.508,0.912
1126,1.5477030995427712,9.015225600591632,9.195852044116023,6.826,9.554,9.46,0.09,0.572,0.716,0.0,0.602,0.908,0.0,0.584,0.876,0.0,0.508,0.906
1127,1.5498241278973597,9.085841328141035,9.152733635437238,6.704,9.512,9.142,0.102,0.58,0.66,0.0,0.604,0.916,0.0,0.582,0.844,0.0,0.504,0.884
1128,1.6043932046706328,9.142059168766368,9.109932241045572,6.774,9.514,9.27,0.108,0.568,0.674,0.0,0.606,0.904,0.0,0.58,0.852,0.0,0.504,0.888
1129,1.5334269002319367,9.065363222524315,9.206743478346123,6.82,9.528,9.218,0.096,0.558,0.682,0.0,0.604,0.92,0.0,0.58,0.866,0.0,0.5,0.908
1130,1.547942567770601,9.064838508924417,9.106151186707304,6.77,9.562,9.314,0.106,0.564,0.728,0.0,0.604,0.906,0.0,0.588,0.866,0.0,0.504,0.902
1131,1.5181450995326686,9.04450478470148,9.12475247637482,6.848,9.576,9.396,0.124,0.58,0.716,0.0,0.608,0.896,0.0,0.588,0.872,0.0,0.504,0.904
1132,1.5974619579696532,9.102022506176866,9.036929440013836,6.75,9.554,9.348,0.082,0.562,0.704,0.0,0.602,0.904,0.0,0.586,0.87,0.0,0.506,0.906
1133,1.5224520571030575,9.09801187313887,9.21375053098141,6.702,9.616,9.164,0.098,0.556,0.696,0.0,0.606,0.906,0.0,0.584,0.846,0.0,0.508,0.896
1134,1.5180981563340754,9.042202721592842,9.298425780916483,6.928,9.576,9.352,0.08,0.556,0.68,0.0,0.604,0.922,0.0,0.582,0.854,0.0,0.51,0.884
1135,1.5759290022554848,9.0581337880898,8.98833873479252,6.786,9.524,9.3,0.102,0.562,0.716,0.0,0.606,0.892,0.0,0.586,0.852,0.0,0.512,0.894
1136,1.6519924881891408,9.176729039240195,9.179095495635162,6.876,9.522,9.288,0.084,0.556,0.708,0.0,0.606,0.892,0.0,0.588,0.866,0.0,0.504,0.894
1137,1.5558706793658525,9.104420094977952,9.019868020831343,6.904,9.428,9.428,0.094,0.584,0.706,0.0,0.608,0.902,0.0,0.576,0.87,0.0,0.496,0.896
1138,1.4952845971998447,9.12483518132356,9.098739860521508,6.88,9.54,9.332,0.096,0.544,0.702,0.0,0.6,0.9,0.0,0.592,0.872,0.0,0.504,0.898
1139,1.6595090446269822,8.917807142590851,9.287471694022223,6.742,9.548,9.168,0.104,0.574,0.688,0.0,0.596,0.92,0.0,0.59,0.848,0.0,0.508,0.884
1140,1.6368041689654451,9.043769507108973,9.018115144251743,6.636,9.592,9.368,0.13,0.564,0.716,0.0,0.608,0.906,0.0,0.59,0.874,0.0,0.506,0.906
1141,1.627919951705349,9.070820373041558,9.092408207490557,6.822,9.546,9.344,0.104,0.574,0.726,0.0,0.606,0.894,0.0,0.59,0.878,0.0,0.502,0.92
1142,1.6168143731877234,9.018960365863318,9.075055841152345,6.844,9.594,9.41,0.116,0.554,0.72,0.0,0.606,0.916,0.0,0.588,0.868,0.0,0.506,0.894
1143,1.6293137379278562,9.043426260992335,9.114157161422108,6.874,9.61,9.44,0.106,0.564,0.722,0.0,0.602,0.916,0.0,0.592,0.878,0.0,0.502,0.912
1144,1.6043730839884152,9.108941307809712,9.204758247719,6.822,9.514,9.426,0.09,0.564,0.72,0.0,0.61,0.912,0.0,0.588,0.888,0.0,0.504,0.914
1145,1.5709792188640088,9.052375445517955,9.175812987090351,6.83,9.47,9.326,0.086,0.558,0.708,0.0,0.604,0.912,0.0,0.588,0.862,0.0,0.496,0.89
1146,1.568627970842761,9.053962783421007,9.154366071272428,6.876,9.452,9.25,0.086,0.544,0.72,0.0,0.606,0.902,0.0,0.588,0.844,0.0,0.5,0.884
1147,1.602286346906595,9.033622394921899,9.193837671435885,6.872,9.604,9.336,0.088,0.566,0.698,0.0,0.61,0.916,0.0,0.592,0.87,0.0,0.51,0.9
1148,1.58893206788183,9.097260199515986,8.950564431637634,6.824,9.564,9.28,0.108,0.56,0.692,0.0,0.608,0.882,0.0,0.59,0.866,0.0,0.504,0.908
1149,1.615837023842697,9.078643739483867,9.172275003263268,6.842,9.514,9.332,0.092,0.554,0.712,0.0,0.608,0.922,0.0,0.59,0.876,0.0,0.506,0.918
1150,1.5530895688494697,9.065755354078927,9.185008139686817,6.78,9.536,9.362,0.122,0.594,0.752,0.0,0.608,0.916,0.0,0.594,0.872,0.0,0.508,0.914
1151,1.5544294658269024,9.038567679393035,9.117656089305756,6.874,9.528,9.348,0.092,0.554,0.666,0.0,0.606,0.894,0.0,0.586,0.864,0.0,0.51,0.908
1152,1.5555977990497123,9.057435914214377,9.149926860601925,6.822,9.56,9.324,0.108,0.54,0.696,0.0,0.604,0.926,0.0,0.588,0.868,0.0,0.502,0.898
1153,1.602372105368042,9.10367651259413,9.296140658057412,6.752,9.588,9.332,0.118,0.562,0.712,0.0,0.604,0.9,0.0,0.592,0.862,0.0,0.508,0.9
1154,1.648673091637864,9.03169866197741,9.21423743769193,6.908,9.542,9.392,0.084,0.584,0.712,0.0,0.606,0.912,0.0,0.584,0.868,0.0,0.508,0.91
1155,1.5567863923160261,8.967334798388576,8.961928553696298,6.824,9.58,9.286,0.108,0.544,0.728,0.0,0.608,0.89,0.0,0.594,0.856,0.0,0.514,0.892
1156,1.5845865061203765,9.120625557826536,9.07841025906227,6.964,9.552,9.416,0.068,0.57,0.702,0.0,0.61,0.894,0.0,0.588,0.862,0.0,0.514,0.902
1157,1.6575593393480528,9.037191244401129,9.122103298373535,6.906,9.518,9.044,0.106,0.556,0.7,0.0,0.612,0.916,0.0,0.592,0.828,0.0,0.518,0.864
1158,1.5796822360177136,9.079167959563742,8.993300767000964,6.912,9.524,9.122,0.092,0.512,0.704,0.0,0.612,0.896,0.0,0.59,0.838,0.0,0.516,0.88
1159,1.5774903424808733,9.007065398297549,9.052925541124502,6.794,9.562,9.23,0.098,0.514,0.69,0.0,0.604,0.91,0.0,0.59,0.864,0.0,0.518,0.896
1160,1.5805794447943708,9.125446390311891,9.32204200945125,6.784,9.52,9.444,0.12,0.58,0.702,0.0,0.61,0.926,0.0,0.586,0.872,0.0,0.516,0.898
1161,1.626077616381502,9.049860939469314,9.200481729161755,6.842,9.51,9.296,0.108,0.536,0.712,0.0,0.61,0.912,0.0,0.592,0.856,0.0,0.522,0.886
1162,1.6229856887638359,8.943768664197883,9.104316419289319,6.84,9.62,9.354,0.066,0.562,0.7,0.0,0.612,0.886,0.0,0.592,0.872,0.0,0.516,0.92
1163,1.5936360127825082,9.133013181721935,9.023436044903054,6.81,9.53,9.458,0.084,0.598,0.688,0.0,0.618,0.9,0.0,0.586,0.89,0.0,0.512,0.912
1164,1.543940864674922,9.097001625977144,9.128887295399567,6.864,9.522,9.18,0.104,0.548,0.7,0.0,0.614,0.908,0.0,0.594,0.844,0.0,0.514,0.884
1165,1.5268097230147755,9.129730769980089,9.190399101051499,6.768,9.608,9.246,0.106,0.576,0.682,0.0,0.62,0.924,0.0,0.596,0.858,0.0,0.514,0.9
1166,1.6041038411592998,9.210678821398337,9.169102510937517,6.884,9.626,9.288,0.1,0.576,0.752,0.0,0.618,0.908,0.0,0.596,0.848,0.0,0.52,0.894
1167,1.5943343098083338,9.136215486046671,9.230474320616429,6.948,9.61,9.232,0.088,0.56,0.726,0.0,0.614,0.91,0.0,0.6,0.846,0.0,0.516,0.894
1168,1.5264716262183395,9.090140164213295,9.16839252197089,6.844,9.534,9.098,0.106,0.556,0.694,0.0,0.612,0.916,0.0,0.6,0.83,0.0,0.516,0.872
1169,1.6077820719207372,9.034354059197097,9.18415052701679,6.796,9.538,9.502,0.094,0.56,0.71,0.0,0.614,0.9,0.0,0.594,0.89,0.0,0.512,0.922
1170,1.5635332953952625,9.082628906370017,9.339145509687562,6.826,9.592,9.298,0.106,0.562,0.712,0.0,0.61,0.942,0.0,0.6,0.858,0.0,0.514,0.884
1171,1.5530909370026134,9.098484539189405,9.103171621882362,6.856,9.582,9.336,0.096,0.576,0.696,0.0,0.618,0.908,0.0,0.596,0.872,0.0,0.514,0.896
1172,1.5611216984462697,9.137044140439867,9.11472310866439,6.944,9.568,9.346,0.08,0.598,0.67,0.0,0.618,0.908,0.0,0.6,0.866,0.0,0.516,0.894
1173,1.6357588705984223,9.02329977563377,9.243257994181937,6.78,9.564,9.306,0.124,0.618,0.728,0.0,0.612,0.916,0.0,0.604,0.86,0.0,0.518,0.908
1174,1.5692980234742209,9.108661002578426,9.082959771210179,6.938,9.59,9.374,0.088,0.574,0.702,0.0,0.614,0.892,0.0,0.6,0.878,0.0,0.516,0.898
1175,1.5354016790134801,9.015159146469871,9.346979771494363,6.82,9.604,9.33,0.082,0.536,0.686,0.0,0.618,0.934,0.0,0.6,0.86,0.0,0.514,0.904
1176,1.5329817830867232,9.060997007155377,9.190894237839327,6.748,9.578,9.462,0.118,0.562,0.738,0.0,0.618,0.9,0.0,0.608,0.876,0.0,0.518,0.91
1177,1.5449434541374685,9.104901502665637,9.221061424706486,6.874,9.574,9.342,0.082,0.584,0.7,0.0,0.618,0.92,0.0,0.604,0.872,0.0,0.52,0.916
1178,1.600679301242687,9.065897339370588,9.237153231222539,6.776,9.588,9.522,0.112,0.578,0.728,0.0,0.614,0.922,0.0,0.604,0.872,0.0,0.52,0.898
1179,1.5419000886540428,9.045623384943982,9.146496980971422,6.792,9.416,9.282,0.11,0.572,0.726,0.0,0.614,0.91,0.0,0.59,0.858,0.0,0.51,0.892
1180,1.6241148379846355,9.065474631443337,9.27238037922201,6.824,9.586,9.456,0.1,0.584,0.724,0.0,0.608,0.918,0.0,0.602,0.888,0.0,0.518,0.926
1181,1.6045731928691067,9.07991314399525,9.178934842656387,6.792,9.498,9.288,0.104,0.562,0.69,0.0,0.616,0.91,0.0,0.6,0.868,0.0,0.512,0.908
1182,1.552255422969177,9.116808569304942,9.27589395430924,6.768,9.552,9.4,0.108,0.57,0.722,0.0,0.62,0.928,0.0,0.6,0.856,0.0,0.52,0.882
1183,1.584946522906212,9.107253305217515,9.226156793084877,6.834,9.568,9.334,0.09,0.594,0.696,0.0,0.618,0.932,0.0,0.6,0.872,0.0,0.518,0.904
1184,1.5545550406807445,9.082823735465935,9.197757598372894,6.796,9.594,9.25,0.11,0.576,0.664,0.0,0.614,0.93,0.0,0.6,0.862,0.0,0.524,0.89
1185,1.6059849181470798,9.087509998841943,9.250740908945426,6.776,9.628,9.36,0.124,0.554,0.708,0.0,0.618,0.914,0.0,0.602,0.88,0.0,0.518,0.908
1186,1.5571595179069797,9.125744395847343,9.23329826886221,6.922,9.542,9.312,0.104,0.554,0.74,0.0,0.616,0.926,0.0,0.598,0.866,0.0,0.52,0.894
1187,1.5058258925017085,9.141150429416337,9.063904894571877,6.718,9.608,9.238,0.116,0.618,0.706,0.0,0.61,0.904,0.0,0.6,0.86,0.0,0.52,0.892
1188,1.5971003406693334,9.109952515793308,9.080604678579157,6.904,9.596,9.212,0.096,0.586,0.692,0.0,0.614,0.886,0.0,0.6,0.856,0.0,0.52,0.888
1189,1.5954283914182454,9.03650386444955,9.15932642335365,6.818,9.572,9.276,0.112,0.538,0.704,0.0,0.618,0.92,0.0,0.594,0.858,0.0,0.52,0.892
1190,1.490807532603156,9.155481964560021,9.162470616889243,6.906,9.614,9.298,0.092,0.574,0.676,0.0,0.612,0.904,0.0,0.604,0.87,0.0,0.522,0.89
1191,1.5553153443079557,9.068417986922363,9.305638220467225,6.818,9.656,9.144,0.12,0.572,0.724,0.0,0.612,0.936,0.0,0.606,0.834,0.0,0.524,0.876
1192,1.613940847467902,9.104355300509063,9.357569618632862,6.706,9.526,9.348,0.13,0.596,0.694,0.0,0.618,0.936,0.0,0.596,0.87,0.0,0.518,0.91
1193,1.5465700445638515,9.037852203419005,9.130925845639933,6.948,9.57,9.108,0.082,0.57,0.714,0.0,0.614,0.91,0.0,0.604,0.85,0.0,0.518,0.892
1194,1.6003464900297697,9.04637145184368,8.98876200377279,6.874,9.626,9.174,0.082,0.564,0.73,0.0,0.61,0.9,0.0,0.604,0.856,0.0,0.524,0.894
1195,1.5473617122482684,9.05785604983434,9.069288551756287,7.06,9.642,9.486,0.074,0.562,0.672,0.0,0.62,0.904,0.0,0.604,0.866,0.0,0.526,0.904
1196,1.5713026231891214,9.084360760932299,9.277718436788307,6.946,9.552,9.298,0.086,0.562,0.724,0.0,0.616,0.922,0.0,0.598,0.864,0.0,0.528,0.904
1197,1.5531265747971748,9.10470896826405,9.133915509745872,6.756,9.55,9.298,0.116,0.566,0.726,0.0,0.616,0.902,0.0,0.604,0.878,0.0,0.524,0.912
1198,1.6317351519880574,9.025497771979733,9.089622031268998,6.944,9.598,9.26,0.082,0.568,0.694,0.0,0.61,0.914,0.0,0.61,0.866,0.0,0.522,0.906
1199,1.5126366315736017,9.098208516256578,9.219310784292668,6.808,9.596,9.28,0.122,0.578,0.702,0.0,0.616,0.914,0.0,0.61,0.88,0.0,0.526,0.908
1200,1.6212212725448225,9.143000394388636,9.071999645921819,6.876,9.556,9.254,0.086,0.58,0.694,0.0,0.612,0.906,0.0,0.61,0.854,0.0,0.524,0.878
1201,1.5641298833172628,9.040411895581407,9.127597288599004,6.892,9.58,9.29,0.084,0.558,0.716,0.0,0.618,0.888,0.0,0.606,0.852,0.0,0.532,0.88
1202,1.5748538423567702,8.992626172079968,9.037716586839275,6.79,9.646,9.252,0.108,0.576,0.696,0.0,0.612,0.886,0.0,0.606,0.858,0.0,0.522,0.894
1203,1.59142054904798,9.069672028280088,9.127152658705722,6.946,9.562,9.23,0.1,0.568,0.666,0.0,0.616,0.896,0.0,0.608,0.854,0.0,0.53,0.878
1204,1.529524079874715,9.077187099240717,9.012655259793707,6.884,9.564,9.212,0.084,0.586,0.702,0.0,0.614,0.882,0.0,0.608,0.858,0.0,0.526,0.876
1205,1.549233166114895,9.038524029321112,9.245893577613659,6.83,9.596,9.218,0.096,0.566,0.71,0.0,0.616,0.906,0.0,0.606,0.85,0.0,0.528,0.884
1206,1.5233710594740488,9.069064956647177,8.97807989068937,6.834,9.588,9.242,0.108,0.594,0.7,0.0,0.61,0.878,0.0,0.61,0.86,0.0,0.532,0.888
1207,1.63897472132378,9.02553584880637,9.234032688426094,6.906,9.508,9.296,0.088,0.616,0.68,0.0,0.614,0.914,0.0,0.604,0.862,0.0,0.53,0.894
1208,1.5803615037648708,9.064589473529574,9.100466355034241,6.782,9.624,9.326,0.104,0.562,0.718,0.0,0.614,0.92,0.0,0.608,0.882,0.0,0.532,0.9
1209,1.5756253162075167,9.02488877927036,9.144944559287058,6.856,9.648,9.372,0.108,0.566,0.694,0.0,0.618,0.918,0.0,0.61,0.872,0.0,0.534,0.9
1210,1.4890842929697996,9.096257835611492,8.954154305113061,6.952,9.564,9.456,0.098,0.572,0.726,0.0,0.618,0.884,0.0,0.602,0.9,0.0,0.524,0.924
1211,1.6521612841215567,9.10950930782391,9.031673173095689,6.834,9.616,9.372,0.086,0.528,0.73,0.0,0.62,0.882,0.0,0.614,0.872,0.0,0.532,0.898
1212,1.5080204302114293,9.16387294759634,9.27917114670753,6.8,9.612,9.234,0.102,0.59,0.692,0.0,0.618,0.914,0.0,0.61,0.862,0.0,0.532,0.896
1213,1.5440751565121797,9.159539591720916,9.200486372218807,6.942,9.646,9.49,0.098,0.606,0.718,0.0,0.616,0.924,0.0,0.614,0.872,0.0,0.534,0.888
1214,1.572642855021569,9.11333800801046,9.305273149818984,6.774,9.588,9.218,0.102,0.572,0.668,0.0,0.62,0.938,0.0,0.608,0.85,0.0,0.53,0.88
1215,1.519653631407958,9.000201509952259,9.142314846068626,6.804,9.526,9.446,0.1,0.586,0.692,0.0,0.618,0.916,0.0,0.608,0.88,0.0,0.532,0.906
1216,1.546261862184186,9.099609840965194,9.142528295762279,6.802,9.614,9.292,0.08,0.536,0.698,0.0,0.618,0.894,0.0,0.606,0.866,0.0,0.534,0.908
1217,1.5747199698320622,9.007283808497242,9.14239268067348,6.902,9.564,9.292,0.084,0.584,0.708,0.0,0.622,0.914,0.0,0.604,0.864,0.0,0.53,0.89
1218,1.5800695798118711,8.990375765745174,9.111713940994244,6.816,9.582,9.208,0.12,0.6,0.708,0.0,0.62,0.914,0.0,0.608,0.858,0.0,0.53,0.896
1219,1.7063122085537346,9.03630571787998,9.314002249495555,6.838,9.548,9.258,0.092,0.584,0.684,0.0,0.616,0.922,0.0,0.614,0.858,0.0,0.528,0.886
1220,1.5984024618911836,9.102919190452043,9.163506784096489,6.884,9.674,9.082,0.096,0.582,0.704,0.0,0.618,0.904,0.0,0.618,0.84,0.0,0.536,0.88
1221,1.5913492466306998,9.10181592809619,8.990339786367361,6.85,9.574,9.106,0.116,0.544,0.714,0.0,0.616,0.9,0.0,0.61,0.842,0.0,0.528,0.88
1222,1.550613754799462,9.038031480019054,9.117212443377936,6.828,9.484,9.368,0.098,0.548,0.69,0.0,0.618,0.896,0.0,0.6,0.864,0.0,0.524,0.888
1223,1.5833968800850984,9.080023208027198,8.90524453085594,6.808,9.592,9.398,0.11,0.586,0.692,0.0,0.62,0.88,0.0,0.618,0.878,0.0,0.532,0.912
1224,1.5982301222288806,9.041282689280477,9.141377522331847,6.92,9.662,9.316,0.094,0.544,0.684,0.0,0.618,0.916,0.0,0.62,0.87,0.0,0.534,0.904
1225,1.570964557160693,9.091692092706028,9.18411608610604,6.776,9.502,9.524,0.1,0.556,0.708,0.0,0.62,0.91,0.0,0.604,0.9,0.0,0.528,0.92
1226,1.591264415473526,9.041206185032301,9.253074243235965,6.896,9.592,9.46,0.088,0.582,0.716,0.0,0.618,0.928,0.0,0.612,0.88,0.0,0.536,0.906
